PC1,PC2,cluster,category,season,is_weekend
-1.4605546380174808,-0.013435281634333199,1,residential,autumn,0
-1.8259447082887852,0.04286922407392523,1,residential,autumn,0
-1.7697297362589435,0.048429749772302376,1,residential,autumn,1
-1.6541382482315132,-0.003689704869963547,1,residential,autumn,1
-1.5019290810695396,0.09148940080927573,1,residential,autumn,0
-1.3192361495851828,0.035015286008887175,1,residential,autumn,0
-1.364339435653406,0.011838785426510482,1,residential,autumn,0
-1.2854368647970738,0.09313319039741783,1,residential,autumn,0
-1.1690685181750984,0.0855873583272545,1,residential,autumn,0
-1.167117542873301,0.0783488331694238,1,residential,autumn,1
-1.1175213183776624,0.041011599671187324,1,residential,autumn,1
-2.070852807821932,-0.06662514129852172,1,residential,autumn,0
-2.142607619548612,-0.06567631737048613,1,residential,autumn,0
-2.1064663835660506,-0.04087819229248499,1,residential,autumn,0
-2.0671305560110187,-0.029846176407124204,1,residential,autumn,0
-1.9703551616596242,0.014000329676692208,1,residential,autumn,0
-1.954254227755311,0.03974016095643893,1,residential,autumn,1
-1.9378684692617594,0.048392665301725694,1,residential,autumn,1
-1.9862392942698155,0.011950913196635844,1,residential,autumn,0
-1.808633890404763,0.08750262295976773,1,residential,autumn,0
-1.7797885986820074,0.08886726030979929,1,residential,autumn,0
-1.8768199401997439,0.06135774917893252,1,residential,autumn,0
-1.8158470707281695,0.05628380454678543,1,residential,autumn,0
-1.5845429866192235,0.127188917566381,1,residential,autumn,1
-1.5624931513205793,0.06599536341708105,1,residential,autumn,1
-2.104504433714357,-0.19083848035931503,1,residential,autumn,0
-2.1793779424408695,-0.11443515587452617,1,residential,autumn,0
-2.178306747965588,-0.11367770858522203,1,residential,autumn,0
-2.1090501565261826,-0.044122565738366815,1,residential,autumn,0
-2.0185762442264314,0.003413593323233029,1,residential,autumn,0
-2.0066201512831747,0.014982232768643293,1,residential,autumn,1
-1.9370161740051344,0.035233828179031784,1,residential,autumn,1
-1.8785588350906888,0.0894284506366922,1,residential,autumn,0
-2.013743366929862,0.051956961232772395,1,residential,autumn,0
-1.9861456582141244,0.031215311370574296,1,residential,winter,0
-2.063621043152558,-0.02599670302722717,1,residential,winter,0
-2.0529252044418342,-0.031175336442074986,1,residential,winter,0
-2.0941040985886423,-0.039457044306521055,1,residential,winter,1
-2.1416397672381797,-0.07566053547188151,1,residential,winter,1
-2.128338163592954,-0.06249168442767407,1,residential,winter,0
-2.145396706506788,-0.08199589350254904,1,residential,winter,0
-2.16120867143606,-0.09998235686989869,1,residential,winter,0
-2.172148639242585,-0.11346837990656718,1,residential,winter,0
-2.171749657825662,-0.11341502719917017,1,residential,winter,0
-2.1644369595624084,-0.10486826941988879,1,residential,winter,1
-2.1718039952212598,-0.11425010700618314,1,residential,winter,1
-2.170594819948236,-0.11326055711074527,1,residential,winter,0
-2.1702242758475214,-0.11321095890930861,1,residential,winter,0
-2.162203094206207,-0.10392385392245679,1,residential,winter,0
-2.1695055429172156,-0.11311475082406389,1,residential,winter,0
-2.169157587709754,-0.11306817241541284,1,residential,winter,0
-2.169648670413846,-0.11396161827728059,1,residential,winter,1
-2.169316287966359,-0.1139171336441279,1,residential,winter,1
-2.1681605744746215,-0.11293471458284167,1,residential,winter,0
-2.167844186446721,-0.1128923639413534,1,residential,winter,0
-2.167535935602064,-0.11285109921030055,1,residential,winter,0
-2.1672358931695253,-0.11281093747417553,1,residential,winter,0
-2.101322944603792,-0.04978429522441784,1,residential,winter,0
-2.1420359041082486,-0.0840204478802011,1,residential,winter,1
-2.1226326610737454,-0.061153155131298424,1,residential,winter,1
-2.129758630909391,-0.07328278405497614,1,residential,winter,0
-2.1658620728394773,-0.11262700009851064,1,residential,winter,0
-2.0840047701608224,-0.02049913897362452,1,residential,winter,0
-2.0552934965608975,-0.031798333992825674,1,residential,winter,0
-2.1306583613775705,-0.07411346319606486,1,residential,winter,0
-2.6369946761787033,-0.2719509821261217,1,residential,winter,0
-2.6332599333861637,-0.28920457422584145,1,residential,winter,1
-2.642789952046275,-0.2979012975279442,1,residential,winter,1
-2.674508459140081,-0.27806155741838795,1,residential,winter,0
-2.6894551718319213,-0.26963049612096346,1,residential,winter,0
-2.7063654403237125,-0.27912333667021344,1,residential,winter,0
-2.715937274875237,-0.264899326818515,1,residential,winter,0
-2.7116380806047524,-0.26873710855363975,1,residential,winter,0
-2.7081177015458677,-0.2737602131385841,1,residential,winter,1
-2.7029302061712737,-0.2848043727596878,1,residential,winter,1
-2.670178564085472,-0.2816122564870431,1,residential,winter,0
-2.6566443013407155,-0.2807668675554085,1,residential,winter,0
-2.6549456585142694,-0.2719998911472374,1,residential,winter,0
-2.6576948787527144,-0.27542351890839745,1,residential,winter,0
-2.6449455153357198,-0.2860102575278359,1,residential,winter,0
-2.6268193538635938,-0.2879378143709717,1,residential,winter,1
-2.6792151343685453,-0.3059907071487838,1,residential,winter,1
-2.692523915911778,-0.2826673748934,1,residential,winter,0
-2.681084005558741,-0.2772556470701837,1,residential,winter,0
-2.6784034290676497,-0.2879653258122822,1,residential,winter,0
-2.6957758677351276,-0.29601387269264207,1,residential,winter,0
-2.686533387262006,-0.28051090352756997,1,residential,winter,0
-2.692201565097799,-0.2947040875922445,1,residential,winter,1
-2.7127763348166454,-0.271213271955931,1,residential,winter,1
-2.6952215587797097,-0.27073447876254975,1,residential,winter,0
-2.687146054719502,-0.26553346605688755,1,residential,winter,0
-2.6896610919299815,-0.2645741464460182,1,residential,winter,0
-2.6865004618380466,-0.26918598591245246,1,residential,winter,0
-2.693904089587342,-0.2631921175469875,1,residential,winter,0
-2.6832912460813345,-0.2653882446008582,1,residential,winter,1
-2.676578197297524,-0.2673716512100991,1,residential,winter,1
-2.6851105830902595,-0.2814774470233956,1,residential,winter,0
-2.672559673289218,-0.27353771131071936,1,residential,winter,0
-2.650212883028292,-0.2752961430383816,1,residential,winter,0
-2.673004354403816,-0.2786734849720847,1,residential,winter,0
-2.7096684782600495,-0.286718958595829,1,residential,winter,0
-2.7196471885269293,-0.282221960356811,1,residential,winter,1
-2.702545038585077,-0.28773075953335236,1,residential,winter,1
-2.686898195754556,-0.2743272795866017,1,residential,winter,0
-2.6918368161409836,-0.2643535277511601,1,residential,winter,0
-2.680755652908784,-0.27220308697658113,1,residential,winter,0
-2.687035936303936,-0.2858219733836306,1,residential,winter,0
-2.6737647435414824,-0.26637083677616336,1,residential,winter,0
-2.665383655787717,-0.27376474623938385,1,residential,winter,1
-2.6414786371177885,-0.27834084140563375,1,residential,winter,1
-2.6504571227898635,-0.29712055180571545,1,residential,winter,0
-2.6304102503195708,-0.2879858688721316,1,residential,winter,0
-2.625586659006433,-0.28381081232475236,1,residential,winter,0
-2.6263304530309006,-0.27997472523015937,1,residential,winter,0
-2.6408655607683738,-0.2893345385886062,1,residential,winter,0
-2.642498269165697,-0.2787416252144036,1,residential,winter,1
-2.6146840375615965,-0.2909369981754251,1,residential,winter,1
-2.610344279068887,-0.2823548966898135,1,residential,winter,0
-2.6097732913741676,-0.29282789231767664,1,residential,winter,0
-2.604029391042749,-0.2850694043690953,1,residential,winter,0
-2.5872391855177,-0.285145897646462,1,residential,winter,0
-2.5693072882206285,-0.2825794026266918,1,residential,winter,0
-2.605429976201668,-0.3121478342748083,1,residential,winter,1
-2.627974253020109,-0.282560873979159,1,residential,winter,1
-2.6832711949103616,-0.2830523910221857,1,residential,spring,0
-2.659413085065744,-0.28507139641194773,1,residential,spring,0
-2.6148217450782125,-0.27468413900240696,1,residential,spring,0
-2.616569523891063,-0.2876425640850655,1,residential,spring,0
-2.615491340958939,-0.2797351183522555,1,residential,spring,0
-2.584169907034658,-0.2905896724011197,1,residential,spring,1
-2.5514632325237074,-0.29222192115401513,1,residential,spring,1
-2.58086860734833,-0.3069260887099288,1,residential,spring,0
-2.646842577963043,-0.3010030417171884,1,residential,spring,0
-2.6947180343425026,-0.28949730874240154,1,residential,spring,0
-2.720769951461005,-0.28310976846858926,1,residential,spring,0
-2.729801451389612,-0.28604816910778114,1,residential,spring,0
-2.728348195642979,-0.29165312443741204,1,residential,spring,1
-2.712448612803348,-0.29020246971034847,1,residential,spring,1
-2.676750913997623,-0.2766553541554134,1,residential,spring,0
-2.6516322543354147,-0.277387699675745,1,residential,spring,0
-2.6018309582588195,-0.27681767087619596,1,residential,spring,0
-2.5781915791158427,-0.27749801657131423,1,residential,spring,0
-2.557290788525338,-0.2682664942972596,1,residential,spring,0
-2.5758769045700056,-0.29185139651783437,1,residential,spring,1
-2.60022795540298,-0.28324907553160916,1,residential,spring,1
-2.6230463371607406,-0.28507761407359095,1,residential,spring,0
-2.5904883535702923,-0.2684351615403106,1,residential,spring,0
-2.6050567047480837,-0.2900631955538983,1,residential,spring,0
-2.6574368118649345,-0.2726314367124553,1,residential,spring,0
-2.6507963150537397,-0.2587633557339653,1,residential,spring,0
-2.6426623396067304,-0.26677406546532295,1,residential,spring,1
-2.6316087526384746,-0.2681699375777741,1,residential,spring,1
-2.6025621385260282,-0.2710536973413588,1,residential,spring,0
-2.5765330107013065,-0.2791237853726345,1,residential,spring,0
-2.563988956131885,-0.2820517368801488,1,residential,spring,0
-2.6066689280722017,-0.3016052434526179,1,residential,spring,0
-2.6197517358657127,-0.29834481613971886,1,residential,spring,0
-2.6229113534119692,-0.30242006783333863,1,residential,spring,1
-2.612017154025121,-0.288505594264154,1,residential,spring,1
-2.6152959312938626,-0.2817195389142958,1,residential,spring,0
-2.623961958544967,-0.2964750295748978,1,residential,spring,0
-2.6203179674624377,-0.28765928388222484,1,residential,spring,0
-2.603821839222024,-0.29288739854466334,1,residential,spring,0
-2.573788095792938,-0.2854643038562487,1,residential,spring,0
-2.570678946897653,-0.2930382786887479,1,residential,spring,1
-2.5702613726449886,-0.28875802046392846,1,residential,spring,1
-2.544323629657273,-0.28568807165618276,1,residential,spring,0
-2.526725904137947,-0.28180552303904105,1,residential,spring,0
-2.5477637283235386,-0.29951324637597954,1,residential,spring,0
-2.574566022607808,-0.2891774817594823,1,residential,spring,0
-2.5589970444512398,-0.2909060590470394,1,residential,spring,0
-2.5459560304738345,-0.2905909345425951,1,residential,spring,1
-2.544245523166628,-0.2916065362320133,1,residential,spring,1
-2.530357413131961,-0.28465123907971807,1,residential,spring,0
-2.528672259491576,-0.2950921339505983,1,residential,spring,0
-2.5245884326572066,-0.2955276999139013,1,residential,spring,0
-2.532579629334272,-0.2974411151980598,1,residential,spring,0
-2.557282076530636,-0.30898241430612144,1,residential,spring,0
-2.5721759651849583,-0.30197618785525754,1,residential,spring,1
-2.5470676892165365,-0.29405259407252266,1,residential,spring,1
-2.5518039223142623,-0.29998895234464007,1,residential,spring,0
-2.531642144216675,-0.279563215008431,1,residential,spring,0
-2.53215213127814,-0.29198101299305274,1,residential,spring,0
-2.542421137253461,-0.2940262081283747,1,residential,spring,0
-2.5714741111786745,-0.2948008814402486,1,residential,spring,0
-2.5806618103088343,-0.30428576716233485,1,residential,spring,1
-2.56316513519382,-0.29134178120803006,1,residential,spring,1
-2.5185758808299687,-0.29464347490297815,1,residential,spring,0
-2.515503730911096,-0.30192407029118296,1,residential,spring,0
-2.5168735480439284,-0.2953546483940986,1,residential,spring,0
-2.478577999406297,-0.2975249897888622,1,residential,spring,0
-2.47263137164326,-0.29366163966514025,1,residential,spring,0
-2.476693823437794,-0.29694383252322354,1,residential,spring,1
-2.471169682188649,-0.3086308097511699,1,residential,spring,1
-2.4615262822113513,-0.30112328213358985,1,residential,spring,0
-2.516976443473259,-0.32473962963201286,1,residential,spring,0
-2.5316026980185704,-0.28877907439862566,1,residential,spring,0
-2.522159760073478,-0.2871980068957657,1,residential,spring,0
-2.500337754055341,-0.2928797691416772,1,residential,spring,0
-2.5001373119848864,-0.3012250387297397,1,residential,spring,1
-2.503430866822998,-0.2912621001996767,1,residential,spring,1
-2.5417274071328295,-0.29108838162056155,1,residential,spring,0
-2.5487381208079816,-0.2998307377989448,1,residential,spring,0
-2.534385504442601,-0.28985230572831866,1,residential,spring,0
-2.515245388746782,-0.29092397807039533,1,residential,spring,0
-2.523835175531975,-0.30862466479493994,1,residential,spring,0
-2.5166249654212436,-0.30451023034839586,1,residential,spring,1
-2.4974944534093564,-0.2946337411961639,1,residential,spring,1
-2.486358090514365,-0.2875254056525884,1,residential,spring,0
-2.4775183193150436,-0.2919815368263823,1,residential,spring,0
-2.460404490140942,-0.294656326581642,1,residential,spring,0
-2.4511175514954595,-0.29397600003385804,1,residential,spring,0
-2.4573163197310537,-0.3053430082706096,1,residential,spring,0
-2.5022030586690147,-0.3171082524743958,1,residential,spring,1
-2.4684100123633463,-0.2996403002777436,1,residential,spring,1
-2.4412429549463237,-0.3023545968520281,1,residential,spring,0
-2.4290563605655775,-0.29974006203053105,1,residential,summer,0
-2.439849041017525,-0.31246200575823935,1,residential,summer,0
-2.4209092019236578,-0.29912279745105197,1,residential,summer,0
-2.4214568868698496,-0.3064965266804578,1,residential,summer,0
-2.4309832706984245,-0.3109809784006914,1,residential,summer,1
-2.437762533061147,-0.31572562842672264,1,residential,summer,1
-2.449375890244166,-0.31211635000182947,1,residential,summer,0
-2.48166313675954,-0.32821486771107744,1,residential,summer,0
-2.4798170029370925,-0.30895702666942215,1,residential,summer,0
-2.510330851221503,-0.3206153486048638,1,residential,summer,0
-2.4681954222433924,-0.29721512028005953,1,residential,summer,0
-2.4812799876850993,-0.30799276783968776,1,residential,summer,1
-2.4762489321011443,-0.3065076700604836,1,residential,summer,1
-2.5235179970838346,-0.3163572202347936,1,residential,summer,0
-2.4948731931181576,-0.29085440450896427,1,residential,summer,0
-2.4671381251917466,-0.29678477662934527,1,residential,summer,0
-2.4685526488366882,-0.30472479488792126,1,residential,summer,0
-2.457930705310288,-0.28953645954510693,1,residential,summer,0
-2.450483810831344,-0.2970695204407325,1,residential,summer,1
-2.4462750203973145,-0.29984980755618723,1,residential,summer,1
-2.4298210429225398,-0.29566733961638647,1,residential,summer,0
-2.423344856311118,-0.2968053619701903,1,residential,summer,0
-2.4175228344939135,-0.29848670519266235,1,residential,summer,0
-2.410492271541559,-0.3010680561015295,1,residential,summer,0
-2.411715321785134,-0.3040666578019296,1,residential,summer,0
-2.4222306523453443,-0.30720968466573906,1,residential,summer,1
-2.4330917969697254,-0.3128611673707535,1,residential,summer,1
-2.4903151782178434,-0.3105158725262438,1,residential,summer,0
-2.489751460840933,-0.30668152925702324,1,residential,summer,0
-2.4909471455978487,-0.3057058380041853,1,residential,summer,0
-2.4340610979711923,-0.3001859219322661,1,residential,summer,0
-2.430503567666343,-0.30442432919914963,1,residential,summer,0
-2.44306845774582,-0.31677131224985405,1,residential,summer,1
-2.4786409362441475,-0.3227064430212332,1,residential,summer,1
-2.5116211828151336,-0.29371708858215945,1,residential,summer,0
-2.4671163778406506,-0.28437459398513476,1,residential,summer,0
-2.4370251581735696,-0.2925367301939245,1,residential,summer,0
-2.4318595315372984,-0.2938909378218798,1,residential,summer,0
-2.424408645286777,-0.29255849233831094,1,residential,summer,0
-2.4115981630227643,-0.2996091815485637,1,residential,summer,1
-2.4354288311535406,-0.3152795715312123,1,residential,summer,1
-2.4229325490368017,-0.2893716593824084,1,residential,summer,0
-2.416416044197424,-0.2889362836368212,1,residential,summer,0
-2.430406551938802,-0.30155713131778783,1,residential,summer,0
-2.42400339100396,-0.30443008768252794,1,residential,summer,0
-2.418575330909425,-0.2931175361083146,1,residential,summer,0
-2.4222780757263402,-0.2980354226935289,1,residential,summer,1
-2.421777046533621,-0.28904274842798766,1,residential,summer,1
-2.4862261204971556,-0.3060585855641,1,residential,summer,0
-2.446565267465893,-0.2875144456234111,1,residential,summer,0
-2.433075065993356,-0.29409354313697966,1,residential,summer,0
-2.433135744849768,-0.29622204188047335,1,residential,summer,0
-2.4383760785496826,-0.30005832656328746,1,residential,summer,0
-2.4415999543174123,-0.31076386545679163,1,residential,summer,1
-2.4413143769108885,-0.31569588284517575,1,residential,summer,1
-2.4260379811767683,-0.3003642247632851,1,residential,summer,0
-2.4308406455668434,-0.30773250122895146,1,residential,summer,0
-2.4370839500791406,-0.30759264634312056,1,residential,summer,0
-2.425483970538456,-0.30115036160223013,1,residential,summer,0
-2.4352061655019113,-0.3020030926838921,1,residential,summer,0
-2.432676582283784,-0.2999352736819943,1,residential,summer,1
-2.4149409141818063,-0.2989735057864843,1,residential,summer,1
-2.4252421606669836,-0.28694269470868417,1,residential,summer,0
-2.427766940351206,-0.29294337496634093,1,residential,summer,0
-2.4173721587349646,-0.3030052867423181,1,residential,summer,0
-2.4131135841879394,-0.30233139232334,1,residential,summer,0
-2.4323432945531787,-0.31498692723699,1,residential,summer,0
-2.4424620021262005,-0.320760667841194,1,residential,summer,1
-2.4266953800481765,-0.30879828068838544,1,residential,summer,1
-2.4202320515182514,-0.31066738421129886,1,residential,summer,0
-2.419526723658152,-0.30767129117253483,1,residential,summer,0
-2.4103754125680634,-0.3080952470095296,1,residential,summer,0
-2.4345161930857886,-0.31429811581172384,1,residential,summer,0
-2.491935207029766,-0.32349725642409133,1,residential,summer,0
-2.464581830899932,-0.30839282773695287,1,residential,summer,1
-2.4390345806039666,-0.3067521146036979,1,residential,summer,1
-2.425872203687325,-0.29762227250065165,1,residential,summer,0
-2.422145872520803,-0.30153489777709913,1,residential,summer,0
-2.4178453626490324,-0.3051452836009191,1,residential,summer,0
-2.451693186382778,-0.3141555517897108,1,residential,summer,0
-2.5168824277310136,-0.31534299971145735,1,residential,summer,0
-2.4824185150692646,-0.2931904162986127,1,residential,summer,1
-2.461368415773834,-0.30709206633226355,1,residential,summer,1
-2.445157562069931,-0.2993683560736339,1,residential,summer,0
-2.437352154356542,-0.2960594882950309,1,residential,summer,0
-2.427687306548063,-0.29273698417474003,1,residential,summer,0
-2.4210901440475343,-0.29446601512004406,1,residential,summer,0
-2.4259990981042177,-0.2971439024754866,1,residential,summer,0
-2.4359183256829366,-0.30079861406342384,1,residential,summer,1
-2.4291147653371437,-0.2975510949138161,1,residential,summer,1
-2.4161565927032473,-0.29262331529208213,1,residential,summer,0
-2.441218690468673,-0.3060978898682681,1,residential,summer,0
-2.473151182096946,-0.3142919212012756,1,residential,autumn,0
-2.4569220658951885,-0.28862351133554726,1,residential,autumn,0
-2.4538651043522157,-0.3033282496736406,1,residential,autumn,0
-2.4507429633264404,-0.29513126840918597,1,residential,autumn,1
-2.436089299919022,-0.2992323100406846,1,residential,autumn,1
-2.429925658640497,-0.29274145622957787,1,residential,autumn,0
-2.4224007319773846,-0.288936394284769,1,residential,autumn,0
-2.431368466325092,-0.2929047955305496,1,residential,autumn,0
-2.418037920895694,-0.28452408513571775,1,residential,autumn,0
-2.41655336522163,-0.28804057512286596,1,residential,autumn,0
-2.443822266181733,-0.2989686601006219,1,residential,autumn,1
-2.4378308824898896,-0.29597348715659844,1,residential,autumn,1
-2.432278880865428,-0.28883343914829684,1,residential,autumn,0
-2.4395249849666496,-0.28945205717488653,1,residential,autumn,0
-2.4327074090905163,-0.28952089144529125,1,residential,autumn,0
-2.4355265588021293,-0.2907773279015223,1,residential,autumn,0
-2.4320040226595916,-0.28911041480664934,1,residential,autumn,0
-2.4368020797188943,-0.2884709881352863,1,residential,autumn,1
-2.4673412519694518,-0.2929002399051731,1,residential,autumn,1
-2.533750919786238,-0.31429159548722607,1,residential,autumn,0
-2.5431354114674942,-0.2961865856594852,1,residential,autumn,0
-2.5288174135343633,-0.2868585524647382,1,residential,autumn,0
-2.5279516804284894,-0.30229836289837925,1,residential,autumn,0
-2.5445338621837545,-0.3056442763166152,1,residential,autumn,0
-2.5574212474289797,-0.31412230689711934,1,residential,autumn,1
-2.5135151357647287,-0.2847677909046368,1,residential,autumn,1
-2.467584580725762,-0.2776659994084134,1,residential,autumn,0
-2.4405085349346916,-0.2820254834730501,1,residential,autumn,0
-2.4788805511680327,-0.31967415590877696,1,residential,autumn,0
-2.4640579522656396,-0.3010006287675596,1,residential,autumn,0
-2.4386431862429587,-0.2895670050110175,1,residential,autumn,0
-2.438109309983396,-0.294772584135717,1,residential,autumn,1
-2.4454729258593093,-0.2968044167234048,1,residential,autumn,1
-2.455680357216289,-0.2916094116026091,1,residential,autumn,0
-2.448536941010243,-0.2883147907909002,1,residential,autumn,0
-2.4909105017072655,-0.3076017968493431,1,residential,autumn,0
-2.4988881296397265,-0.28691332685836346,1,residential,autumn,0
-2.465165798342376,-0.2847015895860636,1,residential,autumn,0
-2.47177445983946,-0.2919610258521154,1,residential,autumn,1
-2.475283396173972,-0.29298321307661107,1,residential,autumn,1
-2.4490457039989564,-0.28541553819553556,1,residential,autumn,0
-2.4358985503317925,-0.29060473413265525,1,residential,autumn,0
-2.4883828446130196,-0.3054354693861604,1,residential,autumn,0
-2.5085367026288266,-0.3039166853087153,1,residential,autumn,0
-2.5061078575185087,-0.28626380656611966,1,residential,autumn,0
-2.516432035380202,-0.29416885833389433,1,residential,autumn,1
-2.523477172335329,-0.28677915219257544,1,residential,autumn,1
-2.5175627527917888,-0.28322456980681465,1,residential,autumn,0
-2.5162220282270646,-0.2833823781513376,1,residential,autumn,0
-2.51402659090199,-0.28125297313163944,1,residential,autumn,0
-2.525987352204918,-0.27881354811125836,1,residential,autumn,0
-2.5347897848993486,-0.2782918378374686,1,residential,autumn,0
-2.53667950707886,-0.2850659717962999,1,residential,autumn,1
-2.5227981928034713,-0.2918143871867767,1,residential,autumn,1
-2.521353770466882,-0.28390279420497117,1,residential,autumn,0
-2.5188768325707587,-0.28882267752712165,1,residential,autumn,0
-2.529998467287377,-0.2872978378781235,1,residential,autumn,0
-2.545023525540129,-0.29039395912157256,1,residential,autumn,0
-2.584058626023611,-0.27962615779765154,1,residential,autumn,0
-2.5869367764275624,-0.285082509482629,1,residential,autumn,1
-2.5782973088117562,-0.2939323380477845,1,residential,autumn,1
-2.5489579493987025,-0.2761839017775294,1,residential,autumn,0
-2.524383637249154,-0.28761847358993015,1,residential,autumn,0
-2.529777557398388,-0.2881529675694367,1,residential,autumn,0
-2.522206826849682,-0.2814553646425062,1,residential,autumn,0
-2.508207928181324,-0.2817281406166756,1,residential,autumn,0
-2.5137702606845784,-0.28739939807210924,1,residential,autumn,1
-2.5093118432283137,-0.2923535787795063,1,residential,autumn,1
-2.627721177987976,-0.28605013009974145,1,residential,autumn,0
-2.6549499287338727,-0.2715029118190901,1,residential,autumn,0
-2.6437309953304267,-0.27330917065151544,1,residential,autumn,0
-2.637733250474108,-0.267836190909262,1,residential,autumn,0
-2.6139769563202795,-0.27429410922606934,1,residential,autumn,0
-2.6228592734579554,-0.27314721795900926,1,residential,autumn,1
-2.6179823487747544,-0.2758081701562398,1,residential,autumn,1
-2.6131753841546814,-0.27991626070519243,1,residential,autumn,0
-2.5914691142052444,-0.27354572973695085,1,residential,autumn,0
-2.5823630855851385,-0.27624625288764587,1,residential,autumn,0
-2.597047746153286,-0.27888110093749935,1,residential,autumn,0
-2.582855595342499,-0.27982301659185593,1,residential,autumn,0
-2.561335584348312,-0.2798563925163395,1,residential,autumn,1
-2.561704612799603,-0.2870138170629366,1,residential,autumn,1
-2.6347643007116517,-0.31313114950467996,1,residential,autumn,0
-2.694305741477232,-0.2907530612005347,1,residential,autumn,0
-2.6637058197270678,-0.2700394217692469,1,residential,autumn,0
-2.6291152626556604,-0.26262534176025065,1,residential,autumn,0
-2.6210126944126166,-0.2607010132042549,1,residential,autumn,0
-2.622533932357948,-0.27235315079985734,1,residential,autumn,1
-2.6104605084422414,-0.2729491968928797,1,residential,autumn,1
-2.5958814631590785,-0.26288697193869176,1,residential,autumn,0
-2.6121671240656137,-0.2741662586439649,1,residential,autumn,0
-2.60590425873503,-0.27736858446830254,1,residential,winter,0
-2.6285803120587565,-0.27677042215763653,1,residential,winter,0
-2.619237460335179,-0.2816525012278914,1,residential,winter,0
-2.6320779841521786,-0.28833982226212984,1,residential,winter,1
-2.6548187923462327,-0.28385434905889323,1,residential,winter,1
-2.6409276937351183,-0.27023977943553723,1,residential,winter,0
-2.639218668326964,-0.2789929178341854,1,residential,winter,0
-2.6612430080256186,-0.2726290211422317,1,residential,winter,0
-2.686790742248471,-0.2695138436616567,1,residential,winter,0
-2.6614274138929637,-0.2660338114447443,1,residential,winter,0
-2.650210373251489,-0.2818545375569356,1,residential,winter,1
-2.66941196827342,-0.2960340096685558,1,residential,winter,1
-2.661565683757691,-0.2914560253994007,1,residential,winter,0
-2.637008660344692,-0.2856853175856388,1,residential,winter,0
-2.6327636346274006,-0.284841839326528,1,residential,winter,0
-2.689270588957741,-0.2844638880953566,1,residential,winter,0
-2.7231702256402257,-0.28152366047317917,1,residential,winter,0
-2.725133733044022,-0.2726744472027514,1,residential,winter,1
-2.7191441586985725,-0.275372786499131,1,residential,winter,1
-2.700923947447632,-0.26766980540865765,1,residential,winter,0
-2.697830680508481,-0.26220831947611706,1,residential,winter,0
-2.663954365936361,-0.26904505736325324,1,residential,winter,0
-2.6494606384937143,-0.2841556023099936,1,residential,winter,0
-2.621960080840398,-0.2623168037265559,1,residential,winter,0
-2.6689698318224746,-0.2739383695077517,1,residential,winter,1
-2.6522220474348934,-0.2748707277221293,1,residential,winter,1
-2.638064220321251,-0.27107046100546967,1,residential,winter,0
-2.6429178037540333,-0.29101727393537996,1,residential,winter,0
-2.623783390150935,-0.2674641756069932,1,residential,winter,0
-2.6209972573437486,-0.2765291577951749,1,residential,winter,0
-2.650197302719126,-0.2770097282247386,1,residential,winter,0
16.11382226579869,-5.822410880094944,3,commercial,winter,0
15.290258625605885,-5.001047537281107,0,commercial,winter,1
15.370612685619843,-5.058553355273632,0,commercial,winter,1
18.20763762048367,-6.847368745498857,3,commercial,winter,0
21.352464123159724,-8.978599315781178,3,commercial,winter,0
24.25572427912956,-9.696630303157233,3,commercial,winter,0
26.358417850390477,-12.29500931223047,3,commercial,winter,0
26.154991429010096,-11.832155411835771,3,commercial,winter,0
24.351351916486287,-11.288269146320463,3,commercial,winter,1
21.605190285628517,-8.466899356176903,3,commercial,winter,1
17.685261066829685,-6.688756921881092,3,commercial,winter,0
16.666413862011087,-5.749889112322116,3,commercial,winter,0
17.821733593616653,-6.758023816456025,3,commercial,winter,0
17.77513012874993,-6.501173242732124,3,commercial,winter,0
16.18073441535949,-5.70785419079354,3,commercial,winter,0
14.238145590145844,-4.986107310587732,0,commercial,winter,1
20.886241229546723,-2.459307776273746,3,commercial,winter,1
22.150396217942827,-8.952105577448414,3,commercial,winter,0
19.73123258442338,-7.741128512215945,3,commercial,winter,0
19.980495069040163,-6.584598471397516,3,commercial,winter,0
24.119265615750887,-5.378338898845574,3,commercial,winter,0
22.428338697741047,-9.133524530659505,3,commercial,winter,0
22.54810158172028,-7.093535789980184,3,commercial,winter,1
25.857053718033473,-11.294155272620621,3,commercial,winter,1
23.595817652446602,-10.226666016012661,3,commercial,winter,0
22.7454764289059,-9.886157702531747,3,commercial,winter,0
24.88838558839915,-12.317690418442526,3,commercial,winter,0
21.464968809361622,-9.099559782361991,3,commercial,winter,0
22.971481613293214,-10.021372365573148,3,commercial,winter,0
22.753271424367544,-11.16986248670451,3,commercial,winter,1
21.31403801724665,-9.728009668863189,3,commercial,winter,1
20.67347974974412,-8.195847390430428,3,commercial,winter,0
20.039610360575857,-8.185662855825143,3,commercial,winter,0
17.628372128052085,-6.518476893397697,3,commercial,winter,0
18.93871013750744,-6.970824974100903,3,commercial,winter,0
25.858737550169444,-8.45590392193517,3,commercial,winter,0
27.01060597450312,-11.783070174854627,3,commercial,winter,1
24.45473399867288,-8.19254478662807,3,commercial,winter,1
20.99028528737639,-8.665155689884093,3,commercial,winter,0
21.728493823124573,-9.25120845901646,3,commercial,winter,0
22.052240484834737,-9.494390228353376,3,commercial,winter,0
21.321302743252375,-8.411419299036018,3,commercial,winter,0
